air_temp,dni,ghi,precipitation_rate,period_end,period
19,0,0,0.6,2025-02-19T18:00:00+00:00,PT60M
19,0,0,3,2025-02-19T19:00:00+00:00,PT60M
19,0,0,2.4,2025-02-19T20:00:00+00:00,PT60M
19,0,0,2,2025-02-19T21:00:00+00:00,PT60M
19,0,0,1.4,2025-02-19T22:00:00+00:00,PT60M
18,0,0,0.7,2025-02-19T23:00:00+00:00,PT60M
18,0,0,0.7,2025-02-20T00:00:00+00:00,PT60M
18,0,0,0.9,2025-02-20T01:00:00+00:00,PT60M
18,0,0,1.4,2025-02-20T02:00:00+00:00,PT60M
18,0,0,2.2,2025-02-20T03:00:00+00:00,PT60M
19,0,0,1.5,2025-02-20T04:00:00+00:00,PT60M
19,0,58,1.4,2025-02-20T05:00:00+00:00,PT60M
19,0,86,1.3,2025-02-20T06:00:00+00:00,PT60M
19,0,131,0.4,2025-02-20T07:00:00+00:00,PT60M
19,0,191,0.7,2025-02-20T08:00:00+00:00,PT60M
20,0,309,0.8,2025-02-20T09:00:00+00:00,PT60M
20,12,537,0.7,2025-02-20T10:00:00+00:00,PT60M
20,184,704,0.6,2025-02-20T11:00:00+00:00,PT60M
20,154,642,0.2,2025-02-20T12:00:00+00:00,PT60M
21,93,518,0,2025-02-20T13:00:00+00:00,PT60M
22,72,354,0,2025-02-20T14:00:00+00:00,PT60M
22,43,219,0,2025-02-20T15:00:00+00:00,PT60M
21,0,60,0,2025-02-20T16:00:00+00:00,PT60M
21,0,0,0,2025-02-20T17:00:00+00:00,PT60M
20,0,0,0,2025-02-20T18:00:00+00:00,PT60M
19,0,0,0,2025-02-20T19:00:00+00:00,PT60M
19,0,0,0,2025-02-20T20:00:00+00:00,PT60M
19,0,0,0,2025-02-20T21:00:00+00:00,PT60M
19,0,0,0,2025-02-20T22:00:00+00:00,PT60M
19,0,0,0,2025-02-20T23:00:00+00:00,PT60M
19,0,0,0,2025-02-21T00:00:00+00:00,PT60M
19,0,0,0,2025-02-21T01:00:00+00:00,PT60M
19,0,0,0,2025-02-21T02:00:00+00:00,PT60M
19,0,0,0,2025-02-21T03:00:00+00:00,PT60M
19,0,1,0,2025-02-21T04:00:00+00:00,PT60M
19,77,95,0,2025-02-21T05:00:00+00:00,PT60M
20,33,232,0,2025-02-21T06:00:00+00:00,PT60M
21,172,426,0,2025-02-21T07:00:00+00:00,PT60M
24,6,341,0,2025-02-21T08:00:00+00:00,PT60M
25,393,737,0,2025-02-21T09:00:00+00:00,PT60M
27,822,996,0,2025-02-21T10:00:00+00:00,PT60M
28,76,635,0,2025-02-21T11:00:00+00:00,PT60M
29,0,310,0,2025-02-21T12:00:00+00:00,PT60M
28,0,352,0,2025-02-21T13:00:00+00:00,PT60M
27,6,266,0,2025-02-21T14:00:00+00:00,PT60M
25,36,178,0,2025-02-21T15:00:00+00:00,PT60M
23,3,51,0,2025-02-21T16:00:00+00:00,PT60M
22,0,0,0,2025-02-21T17:00:00+00:00,PT60M
21,0,0,0,2025-02-21T18:00:00+00:00,PT60M
20,0,0,0,2025-02-21T19:00:00+00:00,PT60M
19,0,0,0,2025-02-21T20:00:00+00:00,PT60M
19,0,0,0,2025-02-21T21:00:00+00:00,PT60M
20,0,0,0,2025-02-21T22:00:00+00:00,PT60M
20,0,0,0,2025-02-21T23:00:00+00:00,PT60M
20,0,0,0,2025-02-22T00:00:00+00:00,PT60M
20,0,0,0,2025-02-22T01:00:00+00:00,PT60M
20,0,0,0,2025-02-22T02:00:00+00:00,PT60M
20,0,0,0.1,2025-02-22T03:00:00+00:00,PT60M
20,0,0,0.1,2025-02-22T04:00:00+00:00,PT60M
20,0,58,0,2025-02-22T05:00:00+00:00,PT60M
20,0,134,0,2025-02-22T06:00:00+00:00,PT60M
21,27,356,0,2025-02-22T07:00:00+00:00,PT60M
23,201,592,0,2025-02-22T08:00:00+00:00,PT60M
25,0,356,0,2025-02-22T09:00:00+00:00,PT60M
27,0,317,0,2025-02-22T10:00:00+00:00,PT60M
28,23,524,0,2025-02-22T11:00:00+00:00,PT60M
28,398,773,0,2025-02-22T12:00:00+00:00,PT60M
28,640,744,0,2025-02-22T13:00:00+00:00,PT60M
28,266,458,0,2025-02-22T14:00:00+00:00,PT60M
26,0,202,0,2025-02-22T15:00:00+00:00,PT60M
24,0,54,0,2025-02-22T16:00:00+00:00,PT60M
23,0,0,0,2025-02-22T17:00:00+00:00,PT60M
22,0,0,0,2025-02-22T18:00:00+00:00,PT60M
21,0,0,0,2025-02-22T19:00:00+00:00,PT60M
20,0,0,0.1,2025-02-22T20:00:00+00:00,PT60M
20,0,0,0,2025-02-22T21:00:00+00:00,PT60M
20,0,0,0,2025-02-22T22:00:00+00:00,PT60M
19,0,0,0,2025-02-22T23:00:00+00:00,PT60M
19,0,0,0,2025-02-23T00:00:00+00:00,PT60M
19,0,0,0,2025-02-23T01:00:00+00:00,PT60M
19,0,0,0,2025-02-23T02:00:00+00:00,PT60M
19,0,0,0,2025-02-23T03:00:00+00:00,PT60M
19,0,0,0,2025-02-23T04:00:00+00:00,PT60M
19,0,66,0,2025-02-23T05:00:00+00:00,PT60M
20,0,183,0,2025-02-23T06:00:00+00:00,PT60M
22,28,366,0,2025-02-23T07:00:00+00:00,PT60M
23,115,542,0,2025-02-23T08:00:00+00:00,PT60M
25,101,563,0,2025-02-23T09:00:00+00:00,PT60M
25,0,373,0,2025-02-23T10:00:00+00:00,PT60M
25,0,240,0,2025-02-23T11:00:00+00:00,PT60M
25,0,158,0,2025-02-23T12:00:00+00:00,PT60M
25,0,151,0,2025-02-23T13:00:00+00:00,PT60M
26,0,125,0,2025-02-23T14:00:00+00:00,PT60M
26,0,45,0,2025-02-23T15:00:00+00:00,PT60M
24,0,23,0,2025-02-23T16:00:00+00:00,PT60M
23,0,0,0,2025-02-23T17:00:00+00:00,PT60M
22,0,0,0,2025-02-23T18:00:00+00:00,PT60M
21,0,0,0,2025-02-23T19:00:00+00:00,PT60M
21,0,0,0,2025-02-23T20:00:00+00:00,PT60M
21,0,0,0,2025-02-23T21:00:00+00:00,PT60M
20,0,0,0,2025-02-23T22:00:00+00:00,PT60M
20,0,0,0,2025-02-23T23:00:00+00:00,PT60M
20,0,0,0,2025-02-24T00:00:00+00:00,PT60M
19,0,0,0,2025-02-24T01:00:00+00:00,PT60M
19,0,0,0,2025-02-24T02:00:00+00:00,PT60M
20,0,0,0,2025-02-24T03:00:00+00:00,PT60M
21,0,0,0,2025-02-24T04:00:00+00:00,PT60M
21,213,106,0,2025-02-24T05:00:00+00:00,PT60M
22,101,219,0,2025-02-24T06:00:00+00:00,PT60M
25,117,400,0,2025-02-24T07:00:00+00:00,PT60M
26,760,796,0,2025-02-24T08:00:00+00:00,PT60M
27,786,931,0,2025-02-24T09:00:00+00:00,PT60M
29,184,716,0,2025-02-24T10:00:00+00:00,PT60M
29,0,395,0,2025-02-24T11:00:00+00:00,PT60M
29,288,663,0,2025-02-24T12:00:00+00:00,PT60M
29,690,757,0.1,2025-02-24T13:00:00+00:00,PT60M
28,54,320,0,2025-02-24T14:00:00+00:00,PT60M
27,0,90,0,2025-02-24T15:00:00+00:00,PT60M
25,29,67,0,2025-02-24T16:00:00+00:00,PT60M
23,0,0,0,2025-02-24T17:00:00+00:00,PT60M
22,0,0,0,2025-02-24T18:00:00+00:00,PT60M
22,0,0,0,2025-02-24T19:00:00+00:00,PT60M
21,0,0,0,2025-02-24T20:00:00+00:00,PT60M
21,0,0,0,2025-02-24T21:00:00+00:00,PT60M
20,0,0,0,2025-02-24T22:00:00+00:00,PT60M
20,0,0,0,2025-02-24T23:00:00+00:00,PT60M
20,0,0,0,2025-02-25T00:00:00+00:00,PT60M
20,0,0,0,2025-02-25T01:00:00+00:00,PT60M
20,0,0,0,2025-02-25T02:00:00+00:00,PT60M
20,0,0,0,2025-02-25T03:00:00+00:00,PT60M
20,0,0,0.1,2025-02-25T04:00:00+00:00,PT60M
20,0,50,0,2025-02-25T05:00:00+00:00,PT60M
22,0,100,0,2025-02-25T06:00:00+00:00,PT60M
23,0,195,0,2025-02-25T07:00:00+00:00,PT60M
24,25,429,0,2025-02-25T08:00:00+00:00,PT60M
26,418,782,0,2025-02-25T09:00:00+00:00,PT60M
28,528,872,0.1,2025-02-25T10:00:00+00:00,PT60M
29,138,679,0.4,2025-02-25T11:00:00+00:00,PT60M
28,761,903,0.4,2025-02-25T12:00:00+00:00,PT60M
28,592,720,0.9,2025-02-25T13:00:00+00:00,PT60M
27,499,524,0,2025-02-25T14:00:00+00:00,PT60M
26,21,196,0,2025-02-25T15:00:00+00:00,PT60M
25,0,58,0,2025-02-25T16:00:00+00:00,PT60M
23,0,0,0,2025-02-25T17:00:00+00:00,PT60M
21,0,0,0,2025-02-25T18:00:00+00:00,PT60M
21,0,0,0,2025-02-25T19:00:00+00:00,PT60M
20,0,0,0,2025-02-25T20:00:00+00:00,PT60M
19,0,0,0,2025-02-25T21:00:00+00:00,PT60M
20,0,0,0,2025-02-25T22:00:00+00:00,PT60M
20,0,0,0,2025-02-25T23:00:00+00:00,PT60M
19,0,0,0,2025-02-26T00:00:00+00:00,PT60M
19,0,0,0,2025-02-26T01:00:00+00:00,PT60M
18,0,0,0,2025-02-26T02:00:00+00:00,PT60M
19,0,0,0,2025-02-26T03:00:00+00:00,PT60M
19,0,0,0,2025-02-26T04:00:00+00:00,PT60M
20,121,99,0,2025-02-26T05:00:00+00:00,PT60M
22,366,318,0,2025-02-26T06:00:00+00:00,PT60M
25,446,527,0,2025-02-26T07:00:00+00:00,PT60M
27,747,786,0.1,2025-02-26T08:00:00+00:00,PT60M
28,906,971,0.1,2025-02-26T09:00:00+00:00,PT60M
28,841,1015,0.1,2025-02-26T10:00:00+00:00,PT60M
29,564,901,0.1,2025-02-26T11:00:00+00:00,PT60M
29,643,864,0.1,2025-02-26T12:00:00+00:00,PT60M
29,384,642,0,2025-02-26T13:00:00+00:00,PT60M
28,0,264,0.1,2025-02-26T14:00:00+00:00,PT60M
27,0,114,0.4,2025-02-26T15:00:00+00:00,PT60M
25,0,34,0,2025-02-26T16:00:00+00:00,PT60M
24,0,0,0,2025-02-26T17:00:00+00:00,PT60M
23,0,0,0,2025-02-26T18:00:00+00:00,PT60M
21,0,0,0,2025-02-26T19:00:00+00:00,PT60M
21,0,0,0,2025-02-26T20:00:00+00:00,PT60M
20,0,0,0,2025-02-26T21:00:00+00:00,PT60M
20,0,0,0,2025-02-26T22:00:00+00:00,PT60M
20,0,0,0,2025-02-26T23:00:00+00:00,PT60M
19,0,0,0,2025-02-27T00:00:00+00:00,PT60M
19,0,0,0,2025-02-27T01:00:00+00:00,PT60M
19,0,0,0,2025-02-27T02:00:00+00:00,PT60M
19,0,0,0,2025-02-27T03:00:00+00:00,PT60M
19,0,1,0,2025-02-27T04:00:00+00:00,PT60M
20,213,107,0,2025-02-27T05:00:00+00:00,PT60M
22,365,314,0,2025-02-27T06:00:00+00:00,PT60M
24,764,603,0,2025-02-27T07:00:00+00:00,PT60M
26,890,824,0,2025-02-27T08:00:00+00:00,PT60M
28,746,907,0.1,2025-02-27T09:00:00+00:00,PT60M
29,797,994,0.2,2025-02-27T10:00:00+00:00,PT60M
30,696,952,0,2025-02-27T11:00:00+00:00,PT60M
29,566,834,0,2025-02-27T12:00:00+00:00,PT60M
28,290,611,0.5,2025-02-27T13:00:00+00:00,PT60M
26,0,321,0.8,2025-02-27T14:00:00+00:00,PT60M
24,0,177,0.2,2025-02-27T15:00:00+00:00,PT60M
23,0,50,0,2025-02-27T16:00:00+00:00,PT60M
22,0,0,0,2025-02-27T17:00:00+00:00,PT60M
21,0,0,0,2025-02-27T18:00:00+00:00,PT60M
20,0,0,0,2025-02-27T19:00:00+00:00,PT60M
20,0,0,0,2025-02-27T20:00:00+00:00,PT60M
20,0,0,0,2025-02-27T21:00:00+00:00,PT60M
19,0,0,0,2025-02-27T22:00:00+00:00,PT60M
19,0,0,0,2025-02-27T23:00:00+00:00,PT60M
19,0,0,0,2025-02-28T00:00:00+00:00,PT60M
19,0,0,0,2025-02-28T01:00:00+00:00,PT60M
19,0,0,0,2025-02-28T02:00:00+00:00,PT60M
19,0,0,0,2025-02-28T03:00:00+00:00,PT60M
20,0,1,0,2025-02-28T04:00:00+00:00,PT60M
20,400,123,0,2025-02-28T05:00:00+00:00,PT60M
21,316,298,0,2025-02-28T06:00:00+00:00,PT60M
23,478,528,0,2025-02-28T07:00:00+00:00,PT60M
24,892,823,0,2025-02-28T08:00:00+00:00,PT60M
26,919,967,0,2025-02-28T09:00:00+00:00,PT60M
27,919,1036,0.4,2025-02-28T10:00:00+00:00,PT60M
28,472,851,0.4,2025-02-28T11:00:00+00:00,PT60M
26,112,569,2.8,2025-02-28T12:00:00+00:00,PT60M
25,272,589,0.1,2025-02-28T13:00:00+00:00,PT60M
24,172,410,0.2,2025-02-28T14:00:00+00:00,PT60M
24,74,231,0,2025-02-28T15:00:00+00:00,PT60M
23,0,46,0,2025-02-28T16:00:00+00:00,PT60M
22,0,0,0,2025-02-28T17:00:00+00:00,PT60M
21,0,0,0,2025-02-28T18:00:00+00:00,PT60M
21,0,0,0.1,2025-02-28T19:00:00+00:00,PT60M
20,0,0,0,2025-02-28T20:00:00+00:00,PT60M
19,0,0,0,2025-02-28T21:00:00+00:00,PT60M
19,0,0,0,2025-02-28T22:00:00+00:00,PT60M
19,0,0,0,2025-02-28T23:00:00+00:00,PT60M
19,0,0,0,2025-03-01T00:00:00+00:00,PT60M
